operator_initials,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,most_recent,location_num,OBJECTID,FEATURE_TY,province,Area_km,PROV_CODE,DIST_CODE,district,Shape__Are,Shape__Len,x,y
raw,FALSE,2,2019,8,30,1,0,FALSE,0,NA,NA,NA,NA,1,5127061,71,District Town,Central,8466.63219764,101,101008,Mkushi,9017978688.5293,573365.306742584,29.2409062925269,-13.665095246063933
raw,FALSE,3,2019,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5127061,71,District Town,Central,8466.63219764,101,101008,Mkushi,9017978688.5293,573365.306742584,29.2409062925269,-13.665095246063933
raw,FALSE,1,2024,6,8,2,0.1888622441910223,FALSE,0,1889.4818238950525,NA,1889.4818238950525,NA,1,5109538,79,District Town,North-Western,18882.4541341,108,108006,Mufumbwe,20144115384.6045,1178920.12276765,24.9099077047124,-13.106116461224092
raw,FALSE,2,2021,6,18,3,0.0943879659365677,FALSE,0.0512888168338024,333.9482005128754,256.56660705071374,160.48130133005338,160.48130133005338,1,5109538,79,District Town,North-Western,18882.4541341,108,108006,Mufumbwe,20144115384.6045,1178920.12276765,24.9099077047124,-13.106116461224092
raw,FALSE,1,2023,6,14,1,0,FALSE,0,NA,NA,NA,NA,1,3525879,45,District Town,Muchinga,14200.7719821,106,106009,Lavushimanda,14935277154.6489,971380.026499135,31.003907933981843,-12.926106967372377
raw,FALSE,2,2017,9,26,3,0.2241280760567536,FALSE,0.0458514695879678,562.4943825376238,460.2838672295979,311.2286239149445,460.2838672295979,1,3525879,45,District Town,Muchinga,14200.7719821,106,106009,Lavushimanda,14935277154.6489,971380.026499135,31.003907933981843,-12.926106967372377
raw,TRUE,1,2024,8,22,1,0,FALSE,0,NA,NA,NA,NA,1,5081774,83,District Town,North-Western,10433.4104638,108,108011,Mushindano,11020477069.8257,967285.182771908,26.94852203830596,-12.12890502913868
raw,FALSE,1,2023,7,21,1,0,FALSE,0,NA,NA,NA,NA,1,5056090,17,District Town,Luapula,4220.92240723,104,104003,Chipili,4433541400.62769,466570.878225775,29.153154250224382,-10.837179398488626
raw,FALSE,2,2019,8,18,1,0,FALSE,0,NA,NA,NA,NA,1,5056090,17,District Town,Luapula,4220.92240723,104,104003,Chipili,4433541400.62769,466570.878225775,29.153154250224382,-10.837179398488626
raw,FALSE,1,2024,9,14,1,0,FALSE,0,NA,NA,NA,NA,1,5053004,64,Provincial Town,Luapula,7675.62771499,104,104006,Mansa,8024316755.64209,590806.056663182,29.024490396542067,-10.738624358535402
raw,FALSE,2,2020,7,1,1,0,FALSE,0,NA,NA,NA,NA,1,5053004,64,Provincial Town,Luapula,7675.62771499,104,104006,Mansa,8024316755.64209,590806.056663182,29.024490396542067,-10.738624358535402
raw,FALSE,1,2024,8,6,1,0,FALSE,0,NA,NA,NA,NA,1,5045405,61,District Town,Northern,4904.27531851,107,107004,Luwingu,5094211926.61475,560171.478794996,29.981410189221187,-10.478002421913851
raw,TRUE,1,2024,7,26,1,0,FALSE,0,NA,NA,NA,NA,1,1059124,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.949105895346314,-9.665049331131256
raw,TRUE,2,2021,9,11,2,0.0146124219785007,FALSE,0,147.560338634961,NA,147.560338634961,NA,1,1059124,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.949105895346314,-9.665049331131256
raw,TRUE,3,2021,8,8,2,0.0291107958891305,FALSE,0,293.9690572410568,NA,293.9690572410568,NA,1,1059124,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.949105895346314,-9.665049331131256
raw,FALSE,1,2020,10,23,1,0,FALSE,0,NA,NA,NA,NA,1,1041724,102,District Town,Northern,5214.99293472,107,107010,Senga Hill,5358976288.38477,591894.427434648,31.875414341129964,-9.09349046332587
raw,FALSE,2,2020,7,20,1,0,FALSE,0,NA,NA,NA,NA,1,1041724,102,District Town,Northern,5214.99293472,107,107010,Senga Hill,5358976288.38477,591894.427434648,31.875414341129964,-9.09349046332587
raw,FALSE,1,2018,7,25,1,0,FALSE,0,NA,NA,NA,NA,1,1036000,68,District Town,Northern,3362.74412844,107,107005,Mbala,3451028708.25269,397222.242969586,31.51205194781957,-8.956556611547958
raw,TRUE,1,2023,9,11,3,0.2008061202787067,FALSE,0.1464514064604691,669.7092107978154,732.6466764149816,474.0589692112381,474.0589692112381,1,1375619,7,District Town,Luapula,3792.88925075,104,104002,Chiengi,4076354818.5127,304754.229963571,29.10492011871872,-8.863168733087283
raw,TRUE,1,2020,7,14,1,0,FALSE,0,NA,NA,NA,NA,1,1369075,7,District Town,Luapula,3792.88925075,104,104002,Chiengi,4076354818.5127,304754.229963571,29.501950155279093,-8.435984142626006
raw,TRUE,2,2019,6,19,1,0,FALSE,0,NA,NA,NA,NA,1,1369075,7,District Town,Luapula,3792.88925075,104,104002,Chiengi,4076354818.5127,304754.229963571,29.501950155279093,-8.435984142626006
raw,FALSE,1,2020,8,1,1,0,FALSE,0,NA,NA,NA,NA,1,5243460,116,District Town,Southern,5447.86099004,109,109013,Zimba,6070741211.67041,528065.730446412,26.636541564755007,-17.41776869451837
raw,FALSE,2,2019,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5243460,116,District Town,Southern,5447.86099004,109,109013,Zimba,6070741211.67041,528065.730446412,26.636541564755007,-17.41776869451837
raw,FALSE,3,2016,8,15,1,0,FALSE,0,NA,NA,NA,NA,1,5243460,116,District Town,Southern,5447.86099004,109,109013,Zimba,6070741211.67041,528065.730446412,26.636541564755007,-17.41776869451837
raw,FALSE,1,2023,6,14,2,0.0069040791959568,FALSE,0,34.49327843392088,NA,26.856382961926776,NA,1,5240921,110,District Town,Southern,4826.20764934,109,109012,Sinazongwe,5334589942.59814,413936.365346823,27.33317561964964,-17.345508951469828
raw,FALSE,2,2018,8,18,2,0.0130651693112496,FALSE,0,65.27452494948275,NA,43.41818837537299,NA,1,5240921,110,District Town,Southern,4826.20764934,109,109012,Sinazongwe,5334589942.59814,413936.365346823,27.33317561964964,-17.345508951469828
raw,FALSE,3,2018,8,10,2,0.0233647796700242,FALSE,0,233.4642361191012,NA,233.4642361191012,NA,1,5240921,110,District Town,Southern,4826.20764934,109,109012,Sinazongwe,5334589942.59814,413936.365346823,27.33317561964964,-17.345508951469828
raw,FALSE,4,2016,6,1,1,0,FALSE,0,NA,NA,NA,NA,1,5240921,110,District Town,Southern,4826.20764934,109,109012,Sinazongwe,5334589942.59814,413936.365346823,27.33317561964964,-17.345508951469828
raw,FALSE,1,2019,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5219812,80,District Town,Western,12193.7677092,110,110008,Mulobezi,13297044824.355,726940.417820793,25.230879096950748,-16.732559387577158
raw,FALSE,1,2023,6,20,1,0,FALSE,0,NA,NA,NA,NA,1,5205507,31,District Town,Southern,8378.52119582,109,109004,Kalomo,9205345008.0293,611555.320366603,26.36714669234306,-16.323352456216668
raw,FALSE,1,2019,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5162183,81,District Town,Central,19847.0557231,101,101009,Mumbwa,21307919488.3911,897085.092148795,27.03159828536337,-14.886821895795425
raw,TRUE,1,2023,9,16,2,0.0267278608591801,FALSE,0,267.2527383426461,NA,267.2527383426461,NA,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,2,2019,8,7,1,0,FALSE,0,NA,NA,NA,NA,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,3,2018,8,10,5,0.0955251867335408,FALSE,0.0955251867335408,477.5801782679366,477.5801782679366,152.6871183188553,152.6871183188553,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,4,2017,9,4,5,0.0095918626582156,FALSE,0.0095918626582156,95.90980602232985,95.90980602232985,95.90980602232985,95.90980602232985,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,5,2016,9,11,5,0.0124680320096583,FALSE,0.0124680320096583,124.66884967409342,124.66884967409342,124.66884967409342,124.66884967409342,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,6,2016,8,4,3,0.0106260426419615,FALSE,0.0106260426419615,106.2506533426386,106.2506533426386,106.2506533426386,106.2506533426386,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,TRUE,7,2016,6,8,2,0.0195275080456865,FALSE,0,195.25715655884613,NA,195.25715655884613,NA,1,5161599,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.58381694770717,-14.863278286633443
raw,FALSE,1,2019,8,10,4,0.0176890275849301,FALSE,0.0077361484892557,88.40250242830487,77.32421628991719,77.32421628991719,77.32421628991719,1,5143409,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.069888352982748,-14.287677369678208
raw,FALSE,1,2024,7,9,1,0,FALSE,0,NA,NA,NA,NA,1,5138038,39,District Town,North-Western,21864.5027691,108,108004,Kasempa,23316738920.9683,1008269.54191512,26.383111350303967,-14.06324737859912
raw,FALSE,1,2019,6,28,2,0.2078908389483464,FALSE,0,698.2968869581451,NA,206.7222881400363,NA,1,3568266,16,Provincial Town,Eastern,1800.00361259,103,103002,Chipata,1810345497.79883,241535.281650107,32.41171503371649,-13.882486872136544
raw,FALSE,1,2024,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5127197,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,27.55853268157676,-13.68363764319601
raw,FALSE,2,2017,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5127197,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,27.55853268157676,-13.68363764319601
raw,FALSE,1,2024,8,1,1,0,FALSE,0,NA,NA,NA,NA,1,5124615,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.436408726992703,-13.598745043687028
raw,FALSE,2,2018,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5124615,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.436408726992703,-13.598745043687028
raw,FALSE,3,2016,9,9,1,0,FALSE,0,NA,NA,NA,NA,1,5124615,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.436408726992703,-13.598745043687028
raw,FALSE,1,2017,7,17,1,0,FALSE,0,NA,NA,NA,NA,1,5119012,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,27.89974325240944,-13.43851758167384
raw,FALSE,1,2019,10,15,1,0,FALSE,0,NA,NA,NA,NA,1,3546659,63,District Town,Eastern,5782.63232007,103,103005,Mambwe,6104360265.55811,534861.827319062,32.33896187547248,-13.42117349749156
raw,FALSE,2,2017,9,10,1,0,FALSE,0,NA,NA,NA,NA,1,3546659,63,District Town,Eastern,5782.63232007,103,103005,Mambwe,6104360265.55811,534861.827319062,32.33896187547248,-13.42117349749156
raw,TRUE,1,2021,9,13,3,0.0449358961075763,FALSE,0.0186274308790162,224.6122089871208,186.21804730585112,186.21804730585112,186.21804730585112,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,2,2018,8,13,2,0.033236186525605,FALSE,0,332.2631095467293,NA,332.2631095467293,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,3,2017,7,31,3,0.0113743104887173,FALSE,0.0113743104887173,113.7058736393503,113.7058736393503,113.7058736393503,113.7058736393503,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,4,2017,6,4,2,0.0495805182562384,FALSE,0,495.6429728521285,NA,495.6429728521285,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,5,2016,9,9,1,0,FALSE,0,NA,NA,NA,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,6,2016,8,26,1,0,FALSE,0,NA,NA,NA,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,7,2016,8,23,1,0,FALSE,0,NA,NA,NA,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,TRUE,8,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,1,5115725,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.296275759517616,-13.319264007070082
raw,FALSE,1,2023,7,18,1,0,FALSE,0,NA,NA,NA,NA,1,3538582,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.660162688487706,-13.230470829541636
raw,TRUE,1,2024,8,4,1,0,FALSE,0,NA,NA,NA,NA,1,5105284,83,District Town,North-Western,10433.4104638,108,108011,Mushindano,11020477069.8257,967285.182771908,26.616393223857443,-12.987713427166758
raw,TRUE,2,2022,8,24,1,0,FALSE,0,NA,NA,NA,NA,1,5105284,83,District Town,North-Western,10433.4104638,108,108011,Mushindano,11020477069.8257,967285.182771908,26.616393223857443,-12.987713427166758
raw,FALSE,1,2023,6,12,2,0.0052752217925532,FALSE,0,52.91244402165663,NA,52.91244402165663,NA,1,3525249,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.61717496387136,-12.904791658993124
raw,FALSE,2,2017,9,18,1,0,FALSE,0,NA,NA,NA,NA,1,3525249,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.61717496387136,-12.904791658993124
raw,FALSE,1,2023,9,10,1,0,FALSE,0,NA,NA,NA,NA,1,3513696,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,33.04082918633621,-12.42733250925433
raw,FALSE,2,2019,9,6,1,0,FALSE,0,NA,NA,NA,NA,1,3513696,54,District Town,Eastern,9897.59377801,103,103013,Lumezi,10372349152.8057,589517.897408228,33.04082918633621,-12.42733250925433
raw,TRUE,1,2022,9,10,3,0.0763620747676614,FALSE,0.0763620747676614,368.4308403479599,368.4308403479599,94.49692718985428,94.49692718985428,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,2,2022,6,6,3,0.0352823508102232,FALSE,0.0352823508102232,352.5809773161454,352.5809773161454,352.5809773161454,352.5809773161454,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,3,2021,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,4,2020,9,4,2,0.0198111479502986,FALSE,0,98.98780325087736,NA,81.19964850723301,NA,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,5,2020,8,15,1,0,FALSE,0,NA,NA,NA,NA,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,6,2019,9,10,3,0.121986560835441,FALSE,0.121986560835441,574.7309467163163,574.7309467163163,379.8417111911684,379.8417111911684,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,7,2019,6,18,2,0.0983426648332279,FALSE,0,335.30788648771784,NA,263.18402483648333,NA,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,8,2018,7,3,3,0.0862823769562949,FALSE,0.0291996086507638,224.10585024822444,325.9882279214135,145.4932903286626,325.9882279214135,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,9,2017,10,3,2,0.070648138431283,FALSE,0,705.9951493104172,NA,705.9951493104172,NA,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,10,2017,10,2,3,0.1116580694133554,FALSE,0.1116580694133554,373.0162662900646,373.0162662900646,220.9449791097329,220.9449791097329,1,5081886,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.387888391252343,-12.137276646824324
raw,TRUE,1,2023,9,8,4,0.0060715815210562,FALSE,0.0060715815210562,61.22496573081314,61.22496573081314,61.22496573081314,61.22496573081314,1,3504569,2,District Town,Eastern,17446.7394598,103,106001,Chama,18077736098.313,955984.181919425,32.58166277520353,-11.86634223569343
raw,FALSE,1,2024,6,12,1,0,FALSE,0,NA,NA,NA,NA,1,3438956,82,District Town,Northern,9819.40745127,107,107008,Mungwi,10122913042.7163,613641.930948193,31.635290323393825,-10.036950022029565
raw,FALSE,2,2020,10,8,1,0,FALSE,0,NA,NA,NA,NA,1,3438956,82,District Town,Northern,9819.40745127,107,107008,Mungwi,10122913042.7163,613641.930948193,31.635290323393825,-10.036950022029565
raw,FALSE,1,2019,6,13,1,0,FALSE,0,NA,NA,NA,NA,1,1386015,91,District Town,Luapula,4091.71404294,104,104010,Nchelenge,4228626668.74121,390348.247615309,28.745171106995084,-9.6425442090868
raw,FALSE,2,2017,8,16,1,0,FALSE,0,NA,NA,NA,NA,1,1386015,91,District Town,Luapula,4091.71404294,104,104010,Nchelenge,4228626668.74121,390348.247615309,28.745171106995084,-9.6425442090868
MV,FALSE,1,2023,6,22,4,0.0298607485530956,FALSE,0.0226398632420495,99.46524826398765,113.11911449848328,72.15751579499636,84.88591255568505,1,5198343,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.61153949085305,-16.097420358722548
MV,FALSE,2,2021,6,17,1,0,FALSE,0,NA,NA,NA,NA,1,5198343,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.61153949085305,-16.097420358722548
MV,FALSE,3,2019,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5198343,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.61153949085305,-16.097420358722548
MV,FALSE,1,2023,8,1,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
MV,FALSE,2,2018,7,4,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
MV,FALSE,3,2017,9,17,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
MV,FALSE,1,2024,8,11,1,0,FALSE,0,NA,NA,NA,NA,1,5063118,12,District Town,Northern,5174.6320673,107,107001,Chilubi,5393979371.13989,420304.923390837,29.97000634894012,-11.173630220530136
MV,FALSE,2,2018,8,27,1,0,FALSE,0,NA,NA,NA,NA,1,5063118,12,District Town,Northern,5174.6320673,107,107001,Chilubi,5393979371.13989,420304.923390837,29.97000634894012,-11.173630220530136
MV,TRUE,1,2023,10,27,1,0,FALSE,0,NA,NA,NA,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,2,2022,8,19,1,0,FALSE,0,NA,NA,NA,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,3,2021,6,22,3,0.1054682171925719,FALSE,0,1376.5462675064632,NA,1376.5462675064632,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,4,2021,6,16,2,0.3734220130798812,TRUE,0,2047.522770171229,NA,1357.633189012191,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,5,2021,6,5,2,0.4081772279186196,TRUE,0,2253.968653530569,NA,1823.926215380552,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,6,2020,8,16,1,0,FALSE,0,NA,NA,NA,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,7,2019,10,18,1,0,FALSE,0,NA,NA,NA,NA,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,8,2019,6,30,2,0.0261508369644948,FALSE,0.0095503206992919,132.15231295927225,96.5239724707516,96.5239724707516,96.5239724707516,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,9,2019,6,14,3,0.0709860554186302,FALSE,0.0709860554186302,358.72529036908224,358.72529036908224,58.72013317510641,58.72013317510641,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,TRUE,10,2018,6,4,5,0.0941319006373235,FALSE,0.0941319006373235,317.1236491355741,317.1236491355741,238.58895215640925,238.58895215640925,1,3511469,55,District Town,Eastern,1393.58163384,103,103004,Lundazi,1456378973.08691,263996.821204299,33.24314026470543,-12.309666542306966
MV,FALSE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5120065,39,District Town,North-Western,21864.5027691,108,108004,Kasempa,23316738920.9683,1008269.54191512,26.236829567992093,-13.47513515854939
MV,FALSE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
MV,FALSE,2,2017,6,4,1,0,FALSE,0,NA,NA,NA,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
MV,FALSE,3,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
MV,TRUE,1,2023,7,16,5,0.1369972823312049,FALSE,0.0631501638028328,342.2329774413536,210.3405628191583,160.92592475650355,160.92592475650355,1,5106265,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.317228869056635,-13.014930672050308
MV,TRUE,2,2019,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5106265,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.317228869056635,-13.014930672050308
MV,FALSE,1,2024,7,12,1,0,FALSE,0,NA,NA,NA,NA,1,5092601,33,District Town,North-Western,16424.0270566,108,108010,Kalumbila,17332133053.5251,900353.140692914,24.960879112558818,-12.501002119335134
MV,FALSE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5128501,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.039553616748982,-13.72729035126831
MV,FALSE,2,2021,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5128501,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.039553616748982,-13.72729035126831
MV,FALSE,3,2020,10,17,1,0,FALSE,0,NA,NA,NA,NA,1,5128501,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.039553616748982,-13.72729035126831
MV,FALSE,1,2023,6,17,5,0.1656980601232522,FALSE,0.1266637017896246,209.5844623751505,213.73870432802363,62.92798773908902,88.97022308386701,1,5204478,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.69635912194645,-16.286994171812346
MV,FALSE,2,2021,9,5,3,0.0413406534353329,FALSE,0.0146014763351363,81.41111004468182,72.9602335589685,24.562733195264972,31.510236982074115,1,5204478,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.69635912194645,-16.286994171812346
MV,FALSE,3,2021,6,17,5,0.0533035930447103,FALSE,0.0284613267172475,177.563618965853,142.21445200437253,116.44753299156892,116.44753299156892,1,5204478,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.69635912194645,-16.286994171812346
MV,FALSE,4,2019,7,27,5,0.0845071241051831,FALSE,0.0709472501975498,211.13007187763023,236.33815375042863,58.08240495720909,58.08240495720909,1,5204478,73,District Town,Southern,4784.21643912,109,109008,Monze,5222404699.14063,384966.821212632,27.69635912194645,-16.286994171812346
MV,TRUE,1,2016,10,31,4,0.0567399872610341,FALSE,0.0342421169381774,188.99369331757464,171.08418760455217,151.86987954051676,151.86987954051676,1,5215242,31,District Town,Southern,8378.52119582,109,109004,Kalomo,9205345008.0293,611555.320366603,26.56308708344337,-16.613122248631264
MV,FALSE,1,2018,10,6,1,0,FALSE,0,NA,NA,NA,NA,1,5128827,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.733099770105856,-13.732435532730667
MV,FALSE,2,2016,9,1,1,0,FALSE,0,NA,NA,NA,NA,1,5128827,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.733099770105856,-13.732435532730667
MV,FALSE,1,2023,8,11,1,0,FALSE,0,NA,NA,NA,NA,1,5248727,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,26.240499223745218,-17.561268679796285
MV,FALSE,1,2017,8,28,1,0,FALSE,0,NA,NA,NA,NA,1,5174895,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.0929278918455,-15.191571726460833
MV,FALSE,2,2016,8,12,1,0,FALSE,0,NA,NA,NA,NA,1,5174895,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.0929278918455,-15.191571726460833
