unique_id,site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file,most_recent
1307,id_5240605,2,Zambia_0.05_n_350-374.csv,,DSB,27.3049248414438,-17.336514856548938,False,3,2016,6,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_v2_350-374,1
1308,id_5218235,3,Zambia_0.05_n_350-374.csv,,DSB,28.072951202329463,-16.692158688348744,False,1,2017,10,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_v2_350-374,1
1309,id_5242106,1,Zambia_0.05_n_350-374.csv,,DSB,26.04357977346716,-17.37965344104568,False,1,2017,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_v2_350-374,1
1310,id_5220952,1,Zambia_0.05_n_625-649.csv,,JL,27.397832139982324,-16.76687457840523,False,1,2018,8,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1311,id_5220952,1,Zambia_0.05_n_625-649.csv,,JL,27.397832139982324,-16.76687457840523,False,2,2018,8,10,3,0.0114850044234237,0.0114850044234237,57.381767576337225,57.381767576337225,40.08979085932725,40.08979085932725,0.0,0.0,0.0,0.0,JL_625-649,1
1312,id_1369075,25,Zambia_0.05_n_625-649.csv,,JL,29.501950155279093,-8.435984142626006,True,1,2020,7,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1313,id_1369075,25,Zambia_0.05_n_625-649.csv,,JL,29.501950155279093,-8.435984142626006,True,2,2019,6,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1314,id_1375619,24,Zambia_0.05_n_625-649.csv,,JL,29.10492011871872,-8.863168733087283,True,1,2023,9,11,3,0.2008061202787067,0.1464514064604691,669.7092107979325,732.6466764151053,474.058969210625,474.058969210625,0.0,0.0,0.0,0.0,JL_625-649,1
1315,id_1041724,22,Zambia_0.05_n_625-649.csv,,JL,31.875414341129964,-9.09349046332587,False,1,2020,10,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1316,id_1041724,22,Zambia_0.05_n_625-649.csv,,JL,31.875414341129964,-9.09349046332587,False,2,2020,7,20,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1317,id_5154024,10,Zambia_0.05_n_625-649.csv,,JL,28.30384520812725,-14.66617299813559,False,1,2024,8,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1318,id_5154024,10,Zambia_0.05_n_625-649.csv,,JL,28.30384520812725,-14.66617299813559,False,2,2020,6,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1319,id_5154024,10,Zambia_0.05_n_625-649.csv,,JL,28.30384520812725,-14.66617299813559,False,3,2016,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1320,id_1036000,23,Zambia_0.05_n_625-649.csv,,JL,31.51205194781957,-8.956556611547958,False,1,2018,7,25,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1321,id_1059124,20,Zambia_0.05_n_625-649.csv,,JL,32.949105895346314,-9.665049331131256,True,1,2024,7,26,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1322,id_1059124,20,Zambia_0.05_n_625-649.csv,,JL,32.949105895346314,-9.665049331131256,True,2,2021,9,11,2,0.0146124219785007,0.0,147.560338634961,,147.560338634961,,0.0,0.0,0.0,0.0,JL_625-649,1
1323,id_1059124,20,Zambia_0.05_n_625-649.csv,,JL,32.949105895346314,-9.665049331131256,True,3,2021,8,8,2,0.0291107958891305,0.0,293.96905723868304,,293.96905723868304,,0.0,0.0,0.0,0.0,JL_625-649,1
1324,id_5053004,18,Zambia_0.05_n_625-649.csv,,JL,29.024490396542067,-10.738624358535402,False,1,2024,9,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1325,id_5053004,18,Zambia_0.05_n_625-649.csv,,JL,29.024490396542067,-10.738624358535402,False,2,2020,7,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1326,id_5188008,4,Zambia_0.05_n_625-649.csv,,JL,22.95870147473105,-15.57294663465417,True,1,2023,8,4,4,0.1525508271818513,0.1525508271818513,153.14150544899883,153.14150544899883,31.50511287934305,31.50511287934305,0.0,0.0,0.0,0.0,JL_625-649,1
1327,id_5188008,4,Zambia_0.05_n_625-649.csv,,JL,22.95870147473105,-15.57294663465417,True,2,2018,9,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1328,id_5171443,5,Zambia_0.05_n_625-649.csv,,JL,28.660033271151875,-15.106764009109046,True,1,2023,9,16,5,0.3065515648263844,0.3011217770796144,191.59384503292063,200.7469268056665,31.372440170459356,31.372440170459356,0.0,0.0,0.0,0.0,JL_625-649,1
1329,id_5171443,5,Zambia_0.05_n_625-649.csv,,JL,28.660033271151875,-15.106764009109046,True,2,2016,8,4,5,0.3225690956100101,0.2737928838739537,189.74409418485595,210.6072830769787,43.64757251603672,43.64757251603672,0.0,0.0,0.0,0.0,JL_625-649,1
1330,id_5171443,5,Zambia_0.05_n_625-649.csv,,JL,28.660033271151875,-15.106764009109046,True,3,2016,6,8,5,0.3297877336374953,0.2594983990293665,329.7847707147094,370.70725659446,65.26553351176103,65.26553351176103,0.0,0.0,0.0,0.0,JL_625-649,1
1331,id_5045405,19,Zambia_0.05_n_625-649.csv,,JL,29.981410189221187,-10.478002421913851,False,1,2024,8,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1332,id_5203147,3,Zambia_0.05_n_625-649.csv,,JL,26.71362487800326,-16.25178623956386,True,1,2023,6,20,5,0.0535829506973596,0.0535829506973596,89.23601059695058,89.23601059695058,24.062512740073977,24.062512740073977,0.0,0.0,0.0,0.0,JL_625-649,1
1333,id_5203147,3,Zambia_0.05_n_625-649.csv,,JL,26.71362487800326,-16.25178623956386,True,2,2020,9,16,5,0.1645497184447949,0.1151742060298285,71.48832340341492,71.92844911895703,13.509038186125746,13.509038186125746,0.0,0.0,0.0,0.0,JL_625-649,1
1334,id_5056090,17,Zambia_0.05_n_625-649.csv,,JL,29.153154250224382,-10.837179398488626,False,1,2023,7,21,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1335,id_5056090,17,Zambia_0.05_n_625-649.csv,,JL,29.153154250224382,-10.837179398488626,False,2,2019,8,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1336,id_5081774,16,Zambia_0.05_n_625-649.csv,,JL,26.94852203830596,-12.12890502913868,True,1,2024,8,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1337,id_5205236,2,Zambia_0.05_n_625-649.csv,,JL,26.47950575742293,-16.314619567450496,False,1,2019,8,8,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1338,id_5205236,2,Zambia_0.05_n_625-649.csv,,JL,26.47950575742293,-16.314619567450496,False,2,2016,10,31,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1339,id_5167586,6,Zambia_0.05_n_625-649.csv,,JL,24.372049381288026,-15.007262456894065,False,1,2020,9,20,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1340,id_3591021,12,Zambia_0.05_n_625-649.csv,,JL,32.02133568816333,-14.279029287920896,True,1,2024,8,8,4,0.0545064922782012,0.0488840581715587,297.4752427931934,492.0148528056064,102.9356327807804,492.0148528056064,0.0,0.0,0.0,0.0,JL_625-649,1
1341,id_3591021,12,Zambia_0.05_n_625-649.csv,,JL,32.02133568816333,-14.279029287920896,True,2,2016,6,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1342,id_5127061,13,Zambia_0.05_n_625-649.csv,,JL,29.2409062925269,-13.665095246063933,False,1,2023,7,26,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1343,id_5127061,13,Zambia_0.05_n_625-649.csv,,JL,29.2409062925269,-13.665095246063933,False,2,2019,8,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1344,id_5127061,13,Zambia_0.05_n_625-649.csv,,JL,29.2409062925269,-13.665095246063933,False,3,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1345,id_5166557,7,Zambia_0.05_n_625-649.csv,,JL,26.60374960237223,-14.99497476763463,False,1,2023,9,6,2,0.014081511632868,0.0,140.70829279810263,,140.70829279810263,,0.0,0.0,0.0,0.0,JL_625-649,1
1346,id_3525879,15,Zambia_0.05_n_625-649.csv,,JL,31.003907933981843,-12.926106967372377,False,1,2023,6,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1347,id_3525879,15,Zambia_0.05_n_625-649.csv,,JL,31.003907933981843,-12.926106967372377,False,2,2017,9,26,3,0.2241280760567536,0.0458514695879678,562.4943825311526,460.28386722938114,311.2286238895166,460.28386722938114,0.0,0.0,0.0,0.0,JL_625-649,1
1348,id_5156997,9,Zambia_0.05_n_625-649.csv,,JL,27.273144140077587,-14.75104217928154,False,1,2024,6,5,2,0.0236830828731328,0.0,236.6421443759583,,236.6421443759583,,0.0,0.0,0.0,0.0,JL_625-649,1
1349,id_5156997,9,Zambia_0.05_n_625-649.csv,,JL,27.273144140077587,-14.75104217928154,False,2,2019,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1350,id_5161250,8,Zambia_0.05_n_625-649.csv,,JL,28.695249863533306,-14.853444654715426,False,1,2023,10,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1351,id_5161250,8,Zambia_0.05_n_625-649.csv,,JL,28.695249863533306,-14.853444654715426,False,2,2019,6,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_625-649,1
1352,id_5109538,14,Zambia_0.05_n_625-649.csv,,JL,24.9099077047124,-13.106116461224092,False,1,2024,6,8,2,0.1888622441910223,0.0,1889.4818238960008,,1889.4818238960008,,0.0,0.0,0.0,0.0,JL_625-649,1
1353,id_5109538,14,Zambia_0.05_n_625-649.csv,,JL,24.9099077047124,-13.106116461224092,False,2,2021,6,18,3,0.0943879659365677,0.0512888168338024,333.9482005128787,256.56660705033624,160.48130132929842,160.48130132929842,0.0,0.0,0.0,0.0,JL_625-649,1
1354,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,1,2021,9,13,3,0.0449358961075763,0.0186274308790162,224.6122089861492,186.21804730585112,186.21804730585112,186.21804730585112,0.0,0.0,0.0,0.0,JL_775-799,1
1355,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,2,2018,8,13,2,0.033236186525605,0.0,332.2631095467293,,332.2631095467293,,0.0,0.0,0.0,0.0,JL_775-799,1
1356,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,3,2017,7,31,3,0.0113743104887173,0.0113743104887173,113.70587364019292,113.70587364019292,113.70587364019292,113.70587364019292,0.0,0.0,0.0,0.0,JL_775-799,1
1357,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,4,2017,6,4,2,0.0495805182562384,0.0,495.6429728521285,,495.6429728521285,,0.0,0.0,0.0,0.0,JL_775-799,1
1358,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,5,2016,9,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1359,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,6,2016,8,26,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1360,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,7,2016,8,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1361,id_5115725,15,Zambia_0.05_n_775-799.csv,,JL,28.296275759517616,-13.319264007070082,True,8,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1362,id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,False,1,2020,8,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1363,id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,False,2,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1364,id_5243460,1,Zambia_0.05_n_775-799.csv,,JL,26.636541564755007,-17.41776869451837,False,3,2016,8,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1365,id_3546659,14,Zambia_0.05_n_775-799.csv,,JL,32.33896187547248,-13.42117349749156,False,1,2019,10,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1366,id_3546659,14,Zambia_0.05_n_775-799.csv,,JL,32.33896187547248,-13.42117349749156,False,2,2017,9,10,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1367,id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,False,1,2024,8,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1368,id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,False,2,2018,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1369,id_5124615,12,Zambia_0.05_n_775-799.csv,,JL,28.436408726992703,-13.598745043687028,False,3,2016,9,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1370,id_5119012,13,Zambia_0.05_n_775-799.csv,,JL,27.89974325240944,-13.43851758167384,False,1,2017,7,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1371,id_3438956,23,Zambia_0.05_n_775-799.csv,,JL,31.635290323393825,-10.036950022029565,False,1,2024,6,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1372,id_3438956,23,Zambia_0.05_n_775-799.csv,,JL,31.635290323393825,-10.036950022029565,False,2,2020,10,8,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1373,id_5105284,17,Zambia_0.05_n_775-799.csv,,JL,26.616393223857443,-12.987713427166758,True,1,2024,8,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1374,id_5105284,17,Zambia_0.05_n_775-799.csv,,JL,26.616393223857443,-12.987713427166758,True,2,2022,8,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1375,id_3538582,16,Zambia_0.05_n_775-799.csv,,JL,30.660162688487706,-13.230470829541636,False,1,2023,7,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1376,id_3525249,18,Zambia_0.05_n_775-799.csv,,JL,30.61717496387136,-12.904791658993124,False,1,2023,6,12,2,0.0052752217925532,0.0,52.91244402118795,,52.91244402118795,,0.0,0.0,0.0,0.0,JL_775-799,1
1377,id_3525249,18,Zambia_0.05_n_775-799.csv,,JL,30.61717496387136,-12.904791658993124,False,2,2017,9,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1378,id_5127197,11,Zambia_0.05_n_775-799.csv,,JL,27.55853268157676,-13.68363764319601,False,1,2024,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1379,id_5127197,11,Zambia_0.05_n_775-799.csv,,JL,27.55853268157676,-13.68363764319601,False,2,2017,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1380,id_3568266,10,Zambia_0.05_n_775-799.csv,,JL,32.41171503371649,-13.882486872136544,False,1,2019,6,28,2,0.2078908389483464,0.0,698.2968869580009,,206.7222881400363,,0.0,0.0,0.0,0.0,JL_775-799,1
1381,id_1386015,25,Zambia_0.05_n_775-799.csv,,JL,28.745171106995084,-9.6425442090868,False,1,2019,6,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1382,id_1386015,25,Zambia_0.05_n_775-799.csv,,JL,28.745171106995084,-9.6425442090868,False,2,2017,8,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1383,id_3513696,19,Zambia_0.05_n_775-799.csv,,JL,33.04082918633621,-12.42733250925433,False,1,2023,9,10,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1384,id_3513696,19,Zambia_0.05_n_775-799.csv,,JL,33.04082918633621,-12.42733250925433,False,2,2019,9,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1385,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,1,2023,9,16,2,0.0267278608591801,0.0,267.2527383426461,,267.2527383426461,,0.0,0.0,0.0,0.0,JL_775-799,1
1386,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,2,2019,8,7,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1387,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,3,2018,8,10,5,0.0955251867335408,0.0955251867335408,477.5801782676798,477.5801782676798,152.6871183188553,152.6871183188553,0.0,0.0,0.0,0.0,JL_775-799,1
1388,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,4,2017,9,4,5,0.0095918626582156,0.0095918626582156,95.90980602232985,95.90980602232985,95.90980602232985,95.90980602232985,0.0,0.0,0.0,0.0,JL_775-799,1
1389,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,5,2016,9,11,5,0.0124680320096583,0.0124680320096583,124.66884967354024,124.66884967354024,124.66884967354024,124.66884967354024,0.0,0.0,0.0,0.0,JL_775-799,1
1390,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,6,2016,8,4,3,0.0106260426419615,0.0106260426419615,106.25065334260104,106.25065334260104,106.25065334260104,106.25065334260104,0.0,0.0,0.0,0.0,JL_775-799,1
1391,id_5161599,6,Zambia_0.05_n_775-799.csv,,JL,28.58381694770717,-14.863278286633443,True,7,2016,6,8,2,0.0195275080456865,0.0,195.25715655884613,,195.25715655884613,,0.0,0.0,0.0,0.0,JL_775-799,1
1392,id_3504569,21,Zambia_0.05_n_775-799.csv,,JL,32.58166277520353,-11.86634223569343,True,1,2023,9,8,4,0.0060715815210562,0.0060715815210562,61.22496573081648,61.22496573081648,61.22496573081648,61.22496573081648,0.0,0.0,0.0,0.0,JL_775-799,1
1393,id_5143409,8,Zambia_0.05_n_775-799.csv,,JL,28.069888352982748,-14.287677369678208,False,1,2019,8,10,4,0.0176890275849301,0.0077361484892557,88.40250242855655,77.32421628991719,77.32421628991719,77.32421628991719,0.0,0.0,0.0,0.0,JL_775-799,1
1394,id_5138038,9,Zambia_0.05_n_775-799.csv,,JL,26.383111350303967,-14.06324737859912,False,1,2024,7,9,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1395,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,1,2022,9,10,3,0.0763620747676614,0.0763620747676614,368.4308403479599,368.4308403479599,94.49692718985428,94.49692718985428,0.0,0.0,0.0,0.0,JL_775-799,1
1396,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,2,2022,6,6,3,0.0352823508102232,0.0352823508102232,352.5809773161454,352.5809773161454,352.5809773161454,352.5809773161454,0.0,0.0,0.0,0.0,JL_775-799,1
1397,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,3,2021,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1398,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,4,2020,9,4,2,0.0198111479502986,0.0,98.98780325087736,,81.19964850723301,,0.0,0.0,0.0,0.0,JL_775-799,1
1399,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,5,2020,8,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1400,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,6,2019,9,10,3,0.121986560835441,0.121986560835441,574.7309467195747,574.7309467195747,379.8417112006135,379.8417112006135,0.0,0.0,0.0,0.0,JL_775-799,1
1401,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,7,2019,6,18,2,0.0983426648332279,0.0,335.30788648771784,,263.18402483648333,,0.0,0.0,0.0,0.0,JL_775-799,1
1402,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,8,2018,7,3,3,0.0862823769562949,0.0291996086507638,224.1058502482036,325.988227921371,145.4932903286626,325.988227921371,0.0,0.0,0.0,0.0,JL_775-799,1
1403,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,9,2017,10,3,2,0.070648138431283,0.0,705.9951493103356,,705.9951493103356,,0.0,0.0,0.0,0.0,JL_775-799,1
1404,id_5081886,20,Zambia_0.05_n_775-799.csv,,JL,26.387888391252343,-12.137276646824324,True,10,2017,10,2,3,0.1116580694133554,0.1116580694133554,373.0162662900075,373.0162662900075,220.9449791097329,220.9449791097329,0.0,0.0,0.0,0.0,JL_775-799,1
1405,id_5162183,5,Zambia_0.05_n_775-799.csv,,JL,27.03159828536337,-14.886821895795425,False,1,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1406,id_5205507,4,Zambia_0.05_n_775-799.csv,,JL,26.36714669234306,-16.323352456216668,False,1,2023,6,20,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1407,id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,False,1,2023,6,14,2,0.0069040791959568,0.0,34.49327843392088,,26.856382961926776,,0.0,0.0,0.0,0.0,JL_775-799,1
1408,id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,False,2,2018,8,18,2,0.0130651693112496,0.0,65.27452494948275,,43.41818837537299,,0.0,0.0,0.0,0.0,JL_775-799,1
1409,id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,False,3,2018,8,10,2,0.0233647796700242,0.0,233.4642361191012,,233.4642361191012,,0.0,0.0,0.0,0.0,JL_775-799,1
1410,id_5240921,2,Zambia_0.05_n_775-799.csv,,JL,27.33317561964964,-17.345508951469828,False,4,2016,6,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1411,id_5219812,3,Zambia_0.05_n_775-799.csv,,JL,25.230879096950748,-16.732559387577158,False,1,2019,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_775-799,1
1412,id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,1,2023,6,22,4,0.0298607485530956,0.0226398632420495,99.46524826398765,113.11911449848328,72.15751579499636,84.88591255568505,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1413,id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,2,2021,6,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1414,id_5198343,6,Zambia_0.05_n_101-125.csv,Update,MV,27.61153949085305,-16.097420358722548,False,3,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1415,id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,1,2023,8,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1416,id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1417,id_5185003,8,Zambia_0.05_n_101-125.csv,,MV,23.668267383705523,-15.449433701871074,False,3,2017,9,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1418,id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,1,2024,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1419,id_5063118,20,Zambia_0.05_n_101-125.csv,,MV,29.97000634894012,-11.173630220530136,False,2,2018,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1420,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1421,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1422,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,3,2021,6,22,3,0.1054682171925719,0.0,1376.5462675064632,,1376.5462675064632,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1423,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,4,2021,6,16,2,0.3734220130798812,0.0,2047.522770171229,,1357.633189012191,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1424,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,5,2021,6,5,2,0.4081772279186196,0.0,2253.968653530569,,1823.926215380552,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1425,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1426,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,7,2019,10,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1427,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,8,2019,6,30,2,0.0261508369644948,0.0095503206992919,132.15231295927225,96.5239724707516,96.5239724707516,96.5239724707516,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
1428,id_3511469,19,Zambia_0.05_n_101-125.csv,Update,MV,33.24314026470543,-12.309666542306966,True,9,2019,6,14,3,0.0709860554186302,0.0709860554186302,358.72529036908224,358.72529036908224,58.72013317510641,58.72013317510641,0.0,0.0,0.0,0.0,MV_JL_v2_101-125,1
